# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2458       9.783217694414e-12       3.825977568791e-13      -2.197111600727e-13       0.000000000000e+00       1.226233590845e-16       2.717840180850e-17      -2.958682575693e-18 
 2459       9.743287472643e-12       3.842289402676e-13      -2.219678050206e-13       0.000000000000e+00       1.223884329313e-16       2.725927046510e-17      -2.982085761321e-18 
 2460       9.703741230550e-12       3.858477163934e-13      -2.243648804359e-13       0.000000000000e+00       1.221540118893e-16       2.733909468214e-17      -3.004168851097e-18 
 2461       9.664582624035e-12       3.874533445166e-13      -2.268997537845e-13       0.000000000000e+00       1.219200948725e-16       2.741784489411e-17      -3.024970083687e-18 
 2462       9.625815318309e-12       3.890450815726e-13      -2.295697831539e-13       0.000000000000e+00       1.216866807864e-16       2.749549144602e-17      -3.044527830051e-18 
 2463       9.587442987905e-12       3.906221821695e-13      -2.323723172426e-13       0.000000000000e+00       1.214537685278e-16       2.757200459334e-17      -3.062880593581e-18 
 2464       9.549469316682e-12       3.921838985858e-13      -2.353046953509e-13       0.000000000000e+00       1.212213569854e-16       2.764735450188e-17      -3.080067010235e-18 
 2465       9.511897997839e-12       3.937294807681e-13      -2.383642473707e-13       0.000000000000e+00       1.209894450392e-16       2.772151124773e-17      -3.096125848678e-18 
 2466       9.474732733917e-12       3.952581763290e-13      -2.415482937761e-13       0.000000000000e+00       1.207580315606e-16       2.779444481716e-17      -3.111096010416e-18 
 2467       9.437977236814e-12       3.967692305442e-13      -2.448541456131e-13       0.000000000000e+00       1.205271154129e-16       2.786612510653e-17      -3.125016529935e-18 
 2468       9.401635227788e-12       3.982618863508e-13      -2.482791044902e-13       0.000000000000e+00       1.202966954504e-16       2.793652192220e-17      -3.137926574837e-18 
 2469       9.365710437471e-12       3.997353843447e-13      -2.518204625685e-13       0.000000000000e+00       1.200667705192e-16       2.800560498044e-17      -3.149865445977e-18 
 2470       9.330206605872e-12       4.011889627780e-13      -2.554755025519e-13       0.000000000000e+00       1.198373394568e-16       2.807334390736e-17      -3.160872577601e-18 
 2471       9.295127482390e-12       4.026218575573e-13      -2.592414976771e-13       0.000000000000e+00       1.196084010920e-16       2.813970823879e-17      -3.170987537481e-18 
 2472       9.260476825819e-12       4.040333022407e-13      -2.631157117041e-13       0.000000000000e+00       1.193799542453e-16       2.820466742023e-17      -3.180250027057e-18 
 2473       9.226258404361e-12       4.054225280358e-13      -2.670953989063e-13       0.000000000000e+00       1.191519977284e-16       2.826819080672e-17      -3.188699881567e-18 
 2474       9.192475995629e-12       4.067887637975e-13      -2.711778040606e-13       0.000000000000e+00       1.189245303445e-16       2.833024766278e-17      -3.196377070190e-18 
 2475       9.159133386659e-12       4.081312360255e-13      -2.753601624377e-13       0.000000000000e+00       1.186975508883e-16       2.839080716232e-17      -3.203321696178e-18 
 2476       9.126234373919e-12       4.094491688618e-13      -2.796396997923e-13       0.000000000000e+00       1.184710581458e-16       2.844983838852e-17      -3.209573997000e-18 
 2477       9.093782763316e-12       4.107417840885e-13      -2.840136323533e-13       0.000000000000e+00       1.182450508943e-16       2.850731033380e-17      -3.215174344471e-18 
 2478       9.061782370203e-12       4.120083011259e-13      -2.884791668138e-13       0.000000000000e+00       1.180195279028e-16       2.856319189968e-17      -3.220163244895e-18 
 2479       9.030237019392e-12       4.132479370294e-13      -2.930335003217e-13       0.000000000000e+00       1.177944879312e-16       2.861745189671e-17      -3.224581339199e-18 
 2480       8.999150545159e-12       4.144599064877e-13      -2.976738204696e-13       0.000000000000e+00       1.175699297313e-16       2.867005904437e-17      -3.228469403072e-18 
 2481       8.968526791252e-12       4.156434218203e-13      -3.023973052851e-13       0.000000000000e+00       1.173458520458e-16       2.872098197101e-17      -3.231868347100e-18 
 2482       8.938369610904e-12       4.167976929752e-13      -3.072011232208e-13       0.000000000000e+00       1.171222536089e-16       2.877018921373e-17      -3.234819216906e-18 
 2483       8.908682866836e-12       4.179219275265e-13      -3.120824331450e-13       0.000000000000e+00       1.168991331462e-16       2.881764921832e-17      -3.237363193283e-18 
 2484       8.879470431270e-12       4.190153306721e-13      -3.170383843313e-13       0.000000000000e+00       1.166764893745e-16       2.886333033915e-17      -3.239541592335e-18 
 2485       8.850736185935e-12       4.200771052316e-13      -3.220661164493e-13       0.000000000000e+00       1.164543210020e-16       2.890720083907e-17      -3.241395865612e-18 
 2486       8.822484022074e-12       4.211064516436e-13      -3.271627595543e-13       0.000000000000e+00       1.162326267281e-16       2.894922888936e-17      -3.242967600246e-18 
 2487       8.794717840458e-12       4.221025679635e-13      -3.323254340781e-13       0.000000000000e+00       1.160114052434e-16       2.898938256962e-17      -3.244298519092e-18 
 2488       8.767441551389e-12       4.230646498613e-13      -3.375512508187e-13       0.000000000000e+00       1.157906552301e-16       2.902762986767e-17      -3.245430480861e-18 
 2489       8.740659074712e-12       4.239918906191e-13      -3.428373109307e-13       0.000000000000e+00       1.155703753614e-16       2.906393867949e-17      -3.246405480258e-18 
 2490       8.714374339823e-12       4.248834811288e-13      -3.481807059155e-13       0.000000000000e+00       1.153505643018e-16       2.909827680909e-17      -3.247265648123e-18 
 2491       8.688591285673e-12       4.257386098900e-13      -3.535785176116e-13       0.000000000000e+00       1.151312207070e-16       2.913061196848e-17      -3.248053251560e-18 
 2492       8.663313860786e-12       4.265564630072e-13      -3.590278181845e-13       0.000000000000e+00       1.149123432241e-16       2.916091177753e-17      -3.248810694082e-18 
 2493       8.638546023257e-12       4.273362241880e-13      -3.645256701172e-13       0.000000000000e+00       1.146939304912e-16       2.918914376388e-17      -3.249580515744e-18 
 2494       8.614290483561e-12       4.280772007245e-13      -3.700691629258e-13       0.000000000000e+00       1.144759812115e-16       2.921528997737e-17      -3.250393151282e-18 
 2495       8.590544924874e-12       4.287792022520e-13      -3.756555235616e-13       0.000000000000e+00       1.142584943749e-16       2.923939092701e-17      -3.251230125715e-18 
 2496       8.567305760577e-12       4.294421642093e-13      -3.812820066380e-13       0.000000000000e+00       1.140414690375e-16       2.926150190176e-17      -3.252060642931e-18 
 2497       8.544569389429e-12       4.300660220571e-13      -3.869458577539e-13       0.000000000000e+00       1.138249042482e-16       2.928167837968e-17      -3.252853807968e-18 
 2498       8.522332195555e-12       4.306507112777e-13      -3.926443134857e-13       0.000000000000e+00       1.136087990481e-16       2.929997602813e-17      -3.253578626913e-18 
 2499       8.500590548426e-12       4.311961673754e-13      -3.983746013771e-13       0.000000000000e+00       1.133931524713e-16       2.931645070396e-17      -3.254204006806e-18 
 2500       8.479340802846e-12       4.317023258761e-13      -4.041339399309e-13       0.000000000000e+00       1.131779635442e-16       2.933115845371e-17      -3.254698755536e-18 
 2501       8.458579298937e-12       4.321691223281e-13      -4.099195385994e-13       0.000000000000e+00       1.129632312858e-16       2.934415551377e-17      -3.255031581747e-18 
 2502       8.438302362122e-12       4.325964923016e-13      -4.157285977754e-13       0.000000000000e+00       1.127489547078e-16       2.935549831062e-17      -3.255171094733e-18 
 2503       8.418506303107e-12       4.329843713890e-13      -4.215583087832e-13       0.000000000000e+00       1.125351328143e-16       2.936524346100e-17      -3.255085804347e-18 
 2504       8.399187417870e-12       4.333326952053e-13      -4.274058538695e-13       0.000000000000e+00       1.123217646020e-16       2.937344777211e-17      -3.254744120896e-18 
 2505       8.380341987642e-12       4.336413993875e-13      -4.332684061943e-13       0.000000000000e+00       1.121088490600e-16       2.938016824178e-17      -3.254114355042e-18 
 2506       8.361966278893e-12       4.339104195956e-13      -4.391431298218e-13       0.000000000000e+00       1.118963851702e-16       2.938546205870e-17      -3.253164717706e-18 
 2507       8.344056543314e-12       4.341396915117e-13      -4.450271797112e-13       0.000000000000e+00       1.116843719066e-16       2.938938660259e-17      -3.251863319969e-18 
 2508       8.326609017805e-12       4.343291508411e-13      -4.509177017077e-13       0.000000000000e+00       1.114728082361e-16       2.939199944440e-17      -3.250178172968e-18 
 2509       8.309619924455e-12       4.344787333116e-13      -4.568118325337e-13       0.000000000000e+00       1.112616931179e-16       2.939335834650e-17      -3.248077187804e-18 
 2510       8.293085470529e-12       4.345883746740e-13      -4.627066997789e-13       0.000000000000e+00       1.110510255036e-16       2.939352126288e-17      -3.245528175438e-18 
 2511       8.277001848453e-12       4.346580107023e-13      -4.685994218923e-13       0.000000000000e+00       1.108408043374e-16       2.939254633934e-17      -3.242498846592e-18 
 2512       8.261365235794e-12       4.346875771932e-13      -4.744871081721e-13       0.000000000000e+00       1.106310285560e-16       2.939049191367e-17      -3.238956811655e-18 
 2513       8.246171795250e-12       4.346770099670e-13      -4.803668587573e-13       0.000000000000e+00       1.104216970883e-16       2.938741651586e-17      -3.234869580577e-18 
 2514       8.231417674631e-12       4.346262448671e-13      -4.862357646183e-13       0.000000000000e+00       1.102128088560e-16       2.938337886831e-17      -3.230204562776e-18 
 2515       8.217099006843e-12       4.345352177604e-13      -4.920909075479e-13       0.000000000000e+00       1.100043627730e-16       2.937843788596e-17      -3.224929067034e-18 
 2516       8.203211909872e-12       4.344038645373e-13      -4.979293601520e-13       0.000000000000e+00       1.097963577456e-16       2.937265267657e-17      -3.219010301402e-18 
 2517       8.189752486772e-12       4.342321211117e-13      -5.037481858409e-13       0.000000000000e+00       1.095887926726e-16       2.936608254084e-17      -3.212415373100e-18 
 2518       8.176716825646e-12       4.340199234213e-13      -5.095444388199e-13       0.000000000000e+00       1.093816664453e-16       2.935878697264e-17      -3.205111288415e-18 
 2519       8.164100999629e-12       4.337672074275e-13      -5.153151640804e-13       0.000000000000e+00       1.091749779472e-16       2.935082565920e-17      -3.197064952606e-18 
 2520       8.151901066877e-12       4.334739091158e-13      -5.210573973905e-13       0.000000000000e+00       1.089687260543e-16       2.934225848128e-17      -3.188243169804e-18 
 2521       8.140113070546e-12       4.331399644955e-13      -5.267681652864e-13       0.000000000000e+00       1.087629096350e-16       2.933314551341e-17      -3.178612642910e-18 
 2522       8.128733038780e-12       4.327653096001e-13      -5.324444850628e-13       0.000000000000e+00       1.085575275500e-16       2.932354702404e-17      -3.168139973500e-18 
 2523       8.117756984694e-12       4.323498804872e-13      -5.380833647642e-13       0.000000000000e+00       1.083525786523e-16       2.931352347575e-17      -3.156791661723e-18 
 2524       8.107180906360e-12       4.318936132387e-13      -5.436818031755e-13       0.000000000000e+00       1.081480617875e-16       2.930313552543e-17      -3.144534106205e-18 
 2525       8.097000786786e-12       4.313964439610e-13      -5.492367898132e-13       0.000000000000e+00       1.079439757933e-16       2.929244402451e-17      -3.131333603947e-18 
 2526       8.087212593907e-12       4.308583087849e-13      -5.547453049161e-13       0.000000000000e+00       1.077403194998e-16       2.928151001910e-17      -3.117156350227e-18 
