# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1940       3.102441614539e-11       1.359584198953e-12      -2.379670120811e-12       5.955166929883e-15       3.573224548407e-16       1.173928203379e-16      -1.387648874625e-17 
 1941       3.102483299859e-11       1.353441485946e-12      -2.388338516216e-12       5.948952545085e-15       3.565222157345e-16       1.173695171983e-16      -1.377645271988e-17 
 1942       3.102576154572e-11       1.347223013979e-12      -2.396618400871e-12       5.942763739050e-15       3.557240655124e-16       1.173396313741e-16      -1.367698205187e-17 
 1943       3.102717222842e-11       1.340930770296e-12      -2.404504325528e-12       5.936600237324e-15       3.549279965221e-16       1.173035958697e-16      -1.357816107805e-17 
 1944       3.102903536151e-11       1.334566750957e-12      -2.411990822303e-12       5.930461763944e-15       3.541340010465e-16       1.172618455336e-16      -1.348007447461e-17 
 1945       3.103132113280e-11       1.328132960843e-12      -2.419072404650e-12       5.924348041441e-15       3.533420713033e-16       1.172148170615e-16      -1.338280725862e-17 
 1946       3.103399960292e-11       1.321631413674e-12      -2.425743567348e-12       5.918258790834e-15       3.525521994453e-16       1.171629489978e-16      -1.328644478845e-17 
 1947       3.103704070516e-11       1.315064132016e-12      -2.431998786467e-12       5.912193731632e-15       3.517643775596e-16       1.171066817387e-16      -1.319107276416e-17 
 1948       3.104041520123e-11       1.308433184740e-12      -2.437833688875e-12       5.906152555523e-15       3.509785982015e-16       1.170463838228e-16      -1.309674743049e-17 
 1949       3.104409755664e-11       1.301740799672e-12      -2.443248570376e-12       5.900134847246e-15       3.501948559971e-16       1.169821301944e-16      -1.300340594009e-17 
 1950       3.104806308656e-11       1.294989251813e-12      -2.448244903957e-12       5.894140163120e-15       3.494131460524e-16       1.169139222791e-16      -1.291095531766e-17 
 1951       3.105228700179e-11       1.288180825980e-12      -2.452824172680e-12       5.888168057296e-15       3.486334634204e-16       1.168417615440e-16      -1.281930219582e-17 
 1952       3.105674440856e-11       1.281317816825e-12      -2.456987869702e-12       5.882218081750e-15       3.478558031021e-16       1.167656494980e-16      -1.272835281458e-17 
 1953       3.106141030845e-11       1.274402528839e-12      -2.460737498283e-12       5.876289786283e-15       3.470801600455e-16       1.166855876916e-16      -1.263801302088e-17 
 1954       3.106625959822e-11       1.267437276374e-12      -2.464074571807e-12       5.870382718517e-15       3.463065291458e-16       1.166015777170e-16      -1.254818826802e-17 
 1955       3.107126706970e-11       1.260424383649e-12      -2.467000613791e-12       5.864496423893e-15       3.455349052456e-16       1.165136212085e-16      -1.245878361517e-17 
 1956       3.107640740964e-11       1.253366184766e-12      -2.469517157904e-12       5.858630445664e-15       3.447652831345e-16       1.164217198419e-16      -1.236970372691e-17 
 1957       3.108165519956e-11       1.246265023722e-12      -2.471625747978e-12       5.852784324900e-15       3.439976575489e-16       1.163258753352e-16      -1.228085287267e-17 
 1958       3.108698491565e-11       1.239123254420e-12      -2.473327938026e-12       5.846957600475e-15       3.432320231725e-16       1.162260894485e-16      -1.219213492624e-17 
 1959       3.109237092861e-11       1.231943240687e-12      -2.474625292256e-12       5.841149809073e-15       3.424683746355e-16       1.161223639839e-16      -1.210345336525e-17 
 1960       3.109778750352e-11       1.224727356280e-12      -2.475519385083e-12       5.835360485180e-15       3.417067065150e-16       1.160147007857e-16      -1.201471127069e-17 
 1961       3.110320879972e-11       1.217477984903e-12      -2.476011801146e-12       5.829589161082e-15       3.409470133348e-16       1.159031017404e-16      -1.192581132640e-17 
 1962       3.110860887064e-11       1.210197520221e-12      -2.476104135322e-12       5.823835366862e-15       3.401892895651e-16       1.157875687769e-16      -1.183665581852e-17 
 1963       3.111396166369e-11       1.202888365866e-12      -2.475797992741e-12       5.818098630398e-15       3.394335296228e-16       1.156681038664e-16      -1.174714663504e-17 
 1964       3.111924102014e-11       1.195552935458e-12      -2.475094988800e-12       5.812378477360e-15       3.386797278711e-16       1.155447090226e-16      -1.165718526525e-17 
 1965       3.112442067494e-11       1.188193652614e-12      -2.473996749179e-12       5.806674431205e-15       3.379278786196e-16       1.154173863016e-16      -1.156667279926e-17 
 1966       3.112947425662e-11       1.180812950959e-12      -2.472504909854e-12       5.800986013177e-15       3.371779761240e-16       1.152861378023e-16      -1.147550992747e-17 
 1967       3.113437528716e-11       1.173413274141e-12      -2.470621117113e-12       5.795312742301e-15       3.364300145864e-16       1.151509656659e-16      -1.138359694008e-17 
 1968       3.113909718182e-11       1.165997075844e-12      -2.468347027568e-12       5.789654135382e-15       3.356839881547e-16       1.150118720768e-16      -1.129083372659e-17 
 1969       3.114361324903e-11       1.158566819802e-12      -2.465684308173e-12       5.784009707003e-15       3.349398909229e-16       1.148688592618e-16      -1.119711977525e-17 
 1970       3.114789669025e-11       1.151124979805e-12      -2.462634636239e-12       5.778378969519e-15       3.341977169310e-16       1.147219294906e-16      -1.110235417262e-17 
 1971       3.115192059984e-11       1.143674039722e-12      -2.459199699443e-12       5.772761433055e-15       3.334574601647e-16       1.145710850760e-16      -1.100643560299e-17 
 1972       3.115565796490e-11       1.136216493504e-12      -2.455381195850e-12       5.767156605506e-15       3.327191145556e-16       1.144163283736e-16      -1.090926234793e-17 
 1973       3.115908166519e-11       1.128754845206e-12      -2.451180833922e-12       5.761563992530e-15       3.319826739806e-16       1.142576617823e-16      -1.081073228576e-17 
 1974       3.116216447292e-11       1.121291608990e-12      -2.446600332536e-12       5.755983097548e-15       3.312481322627e-16       1.140950877438e-16      -1.071074289102e-17 
 1975       3.116487905268e-11       1.113829309145e-12      -2.441641420998e-12       5.750413421738e-15       3.305154831698e-16       1.139286087432e-16      -1.060919123403e-17 
 1976       3.116719796126e-11       1.106370480100e-12      -2.436305839055e-12       5.744854464035e-15       3.297847204157e-16       1.137582273089e-16      -1.050597398029e-17 
 1977       3.116909364755e-11       1.098917666429e-12      -2.430595336914e-12       5.739305721128e-15       3.290558376592e-16       1.135839460125e-16      -1.040098739006e-17 
 1978       3.117053845237e-11       1.091473422874e-12      -2.424511675253e-12       5.733766687454e-15       3.283288285045e-16       1.134057674691e-16      -1.029412731779e-17 
 1979       3.117150460837e-11       1.084040314349e-12      -2.418056625238e-12       5.728236855197e-15       3.276036865008e-16       1.132236943371e-16      -1.018528921166e-17 
 1980       3.117196423986e-11       1.076620915960e-12      -2.411231968536e-12       5.722715714286e-15       3.268804051425e-16       1.130377293187e-16      -1.007436811302e-17 
 1981       3.117188936272e-11       1.069217813012e-12      -2.404039497331e-12       5.717202752391e-15       3.261589778689e-16       1.128478751595e-16      -9.961258655933e-18 
 1982       3.117125188421e-11       1.061833601024e-12      -2.396481014337e-12       5.711697454919e-15       3.254393980643e-16       1.126541346488e-16      -9.845855066650e-18 
 1983       3.117002360286e-11       1.054470885743e-12      -2.388558332814e-12       5.706199305013e-15       3.247216590576e-16       1.124565106197e-16      -9.728051163091e-18 
 1984       3.116817620836e-11       1.047132283156e-12      -2.380273276584e-12       5.700707783548e-15       3.240057541226e-16       1.122550059491e-16      -9.607740354349e-18 
 1985       3.116568128139e-11       1.039820419502e-12      -2.371627680041e-12       5.695222369129e-15       3.232916764777e-16       1.120496235576e-16      -9.484815640180e-18 
 1986       3.116251029349e-11       1.032537931283e-12      -2.362623388171e-12       5.689742538085e-15       3.225794192859e-16       1.118403664100e-16      -9.359169610497e-18 
 1987       3.115863768254e-11       1.025287269453e-12      -2.353262912796e-12       5.684267790558e-15       3.218689761084e-16       1.116272330630e-16      -9.230732247571e-18 
 1988       3.115405010418e-11       1.018070110354e-12      -2.343551406570e-12       5.678797728977e-15       3.211603422704e-16       1.114102042729e-16      -9.099584638038e-18 
 1989       3.114873724826e-11       1.010887940465e-12      -2.333494703557e-12       5.673331980154e-15       3.204535135051e-16       1.111892562899e-16      -8.965846097495e-18 
 1990       3.114268876938e-11       1.003742251841e-12      -2.323098664346e-12       5.667870169247e-15       3.197484855009e-16       1.109643653004e-16      -8.829636444476e-18 
 1991       3.113589428686e-11       9.966345421230e-13      -2.312369176091e-12       5.662411919757e-15       3.190452539015e-16       1.107355074272e-16      -8.691076001090e-18 
 1992       3.112834338468e-11       9.895663145399e-13      -2.301312152544e-12       5.656956853528e-15       3.183438143055e-16       1.105026587296e-16      -8.550285593663e-18 
 1993       3.112002561146e-11       9.825390779202e-13      -2.289933534090e-12       5.651504590742e-15       3.176441622666e-16       1.102657952029e-16      -8.407386553384e-18 
 1994       3.111093048039e-11       9.755543466964e-13      -2.278239287780e-12       5.646054749917e-15       3.169462932935e-16       1.100248927789e-16      -8.262500716937e-18 
 1995       3.110104746922e-11       9.686136409125e-13      -2.266235407366e-12       5.640606947907e-15       3.162502028496e-16       1.097799273255e-16      -8.115750427151e-18 
 1996       3.109036602019e-11       9.617184862304e-13      -2.253927913338e-12       5.635160799899e-15       3.155558863530e-16       1.095308746464e-16      -7.967258533638e-18 
 1997       3.107887554003e-11       9.548704139371e-13      -2.241322852955e-12       5.629715919409e-15       3.148633391768e-16       1.092777104816e-16      -7.817148393429e-18 
 1998       3.106656539985e-11       9.480709609515e-13      -2.228426300282e-12       5.624271918284e-15       3.141725566484e-16       1.090204105069e-16      -7.665543871625e-18 
 1999       3.105342493516e-11       9.413216698309e-13      -2.215244356225e-12       5.618828406694e-15       3.134835340502e-16       1.087589503341e-16      -7.512569342030e-18 
 2000       3.103944344581e-11       9.346240887780e-13      -2.201783148562e-12       5.613384993134e-15       3.127962666186e-16       1.084933055106e-16      -7.358349687795e-18 
 2001       3.102461019594e-11       9.279797716478e-13      -2.188048831983e-12       5.607941284423e-15       3.121107495448e-16       1.082234515197e-16      -7.203010302060e-18 
 2002       3.100891441392e-11       9.213902779545e-13      -2.174047588120e-12       5.602496885697e-15       3.114269779743e-16       1.079493637803e-16      -7.046677088593e-18 
 2003       3.099234529237e-11       9.148571728779e-13      -2.159785625582e-12       5.597051400410e-15       3.107449470066e-16       1.076710176469e-16      -6.889476462433e-18 
 2004       3.097489198805e-11       9.083820272707e-13      -2.145269179994e-12       5.591604430331e-15       3.100646516959e-16       1.073883884096e-16      -6.731535350531e-18 
 2005       3.095654362186e-11       9.019664176648e-13      -2.130504514026e-12       5.586155575544e-15       3.093860870501e-16       1.071014512939e-16      -6.572981192389e-18 
 2006       3.093728927878e-11       8.956119262789e-13      -2.115497917431e-12       5.580704434441e-15       3.087092480315e-16       1.068101814606e-16      -6.413941940705e-18 
 2007       3.091711800784e-11       8.893201410242e-13      -2.100255707077e-12       5.575250603727e-15       3.080341295561e-16       1.065145540062e-16      -6.254546062009e-18 
 2008       3.089601882207e-11       8.830926555125e-13      -2.084784226985e-12       5.569793678408e-15       3.073607264942e-16       1.062145439620e-16      -6.094922537309e-18 
 2009       3.087398069844e-11       8.769310690619e-13      -2.069089848362e-12       5.564333251799e-15       3.066890336696e-16       1.059101262948e-16      -5.935200862729e-18 
 2010       3.085099257788e-11       8.708369867043e-13      -2.053178969633e-12       5.558868915515e-15       3.060190458602e-16       1.056012759064e-16      -5.775511050151e-18 
